open,high,low,close,year,month,day
-0.648610148223045,-0.6911906457524994,-0.660903389338001,-0.6562272782779625,0.0,0.0,0.0
-0.3444767431669693,-0.39517695283716486,-0.37559313758785345,-0.3675787859705504,0.0,0.0,0.0
1.935555098185384,1.9388317693776673,1.9546331293286536,1.8784056333959687,0.0,0.0,0.0
-0.7900906402610808,-0.8080241057050326,-0.7521917017817139,-0.779888276888993,0.0,0.0,0.0
-1.1361760183639993,-1.1557810900264822,-1.1562945181670066,-1.1821950048389407,0.0,0.0,0.0
1.720628851254019,1.7632322085835008,1.7074264538205253,1.6360061740587357,0.0,0.0,0.0
-0.8934120546435025,-0.8969625014260024,-0.9478790517757323,-0.8662728516269722,0.0,0.0,0.0
-0.4671855646284123,-0.49793142419780156,-0.47340492852575117,-0.4914898017850038,0.0,0.0,0.0
-1.1095542256781499,-1.1391144312624488,-1.1135284296809358,-1.1321677035913023,0.0,0.0,0.0
1.071714102640574,1.121494050708184,1.14491725495816,1.1940960986370714,0.0,0.0,0.0
1.1085867678390922,1.0904116725326676,1.1630582217905552,1.120381482842696,0.0,0.0,0.0
-0.6128145036070591,-0.6364552027092787,-0.5822751739654398,-0.6164205973130055,0.0,0.0,0.0
-1.127115155118652,-1.1495480306513153,-1.14039393788817,-1.1476583960457276,0.0,0.0,0.0
1.4606418875539497,1.401979700183372,1.3328939766570806,1.4624517008359241,0.0,0.0,0.0
-0.03310584272375054,-0.060339106506813796,0.005038760083594825,-0.02722964075939294,0.0,0.0,0.0
-0.8678569166058009,-0.898356951276482,-0.911592866903061,-0.8751137089198071,0.0,0.0,0.0
-0.7193379551208018,-0.7079624696974247,-0.6745370130140196,-0.6831751906270211,0.0,0.0,0.0
-0.479166511589827,-0.4204621004160177,-0.47230811689232033,-0.3912484644489966,0.0,0.0,0.0
1.218683356935115,1.2452936926911398,1.2908739751542155,1.2811581058805919,0.0,0.0,0.0
0.9363971951874638,0.8949591502341776,0.8925761831311322,0.9787680041269354,0.0,0.0,0.0
-0.5520120788823031,-0.5429552672671248,-0.5156215483931359,-0.5338277772576489,0.0,0.0,0.0
0.2421584350719523,0.20211577046373377,0.18506784864802286,0.14175812819176153,0.0,0.0,0.0
-0.754960488632569,-0.7770125117858858,-0.7203607827688701,-0.7512763496258642,0.0,0.0,0.0
0.2768843152594748,0.23520134309450746,0.16428688172120715,0.10269319951081948,0.0,0.0,0.0
-0.513831232764482,-0.5218534692397101,-0.5004394222462756,-0.5293357669222847,0.0,0.0,0.0
-0.4280292840850252,-0.42361503343544843,-0.4125127524348704,-0.4597936374024668,0.0,0.0,0.0
-0.5018067488786533,-0.5284333714710877,-0.47619372089602485,-0.5148596671024985,0.0,0.0,0.0
-0.7473135388372454,-0.6619274229656799,-0.7287632951466847,-0.6328698619498501,0.0,0.0,0.0
1.4081456860513615,1.4755447666245458,1.3436282765579062,1.323180706955558,0.0,0.0,0.0
-1.2284825908696262,-1.0299145477575364,-1.2067499789087677,-1.050308336493706,0.0,0.0,0.0
1.5870720794593691,1.5260038293793854,1.6444851955307545,1.5920425680559487,0.0,0.0,0.0
1.624380113902029,1.5761211052963267,1.5940393000067266,1.5070107834974875,0.0,0.0,0.0
0.026401876796401817,0.027570895089473062,0.04283412375420408,0.0767619546279636,0.0,0.0,0.0
-0.5575205364141391,-0.5647608630435849,-0.7703911227224799,-0.7834414259417927,0.0,0.0,0.0
1.235222205245322,1.1589884713071161,0.8994727051169198,0.9157833797641244,0.0,0.0,0.0
1.629691618680563,1.5710023923571481,1.5761172703802298,1.519638208394036,0.0,0.0,0.0
-0.6512555346779273,-0.6568815166901958,-0.6529802006488274,-0.6937568316017824,0.0,0.0,0.0
1.4414773480641905,1.456402681294904,1.4976304076697284,1.4668223335248138,0.0,0.0,0.0
2.0678824701620524,1.9825622829627532,2.0772804767103623,2.029263524143699,0.0,0.0,0.0
-0.9311948488809652,-0.9019912172392252,-0.9137875529718928,-0.8748097460957281,0.0,0.0,0.0
1.2755633120888386,1.187295095429285,1.1575316515445857,1.1060371348272031,0.0,0.0,0.0
-0.8096024385527146,-0.841788195993291,-0.8362848448859628,-0.8710843860231432,0.0,0.0,0.0
0.01705698694892397,0.014759955890253513,0.07347364175825337,0.06207214715711843,0.0,0.0,0.0
1.4955242933506752,1.4068092088750979,1.466913305121842,1.404316995253212,0.0,0.0,0.0
-0.6442212116047175,-0.6570058947406736,-0.7440442618767903,-0.7764409442459409,0.0,0.0,0.0
-0.8791329800290809,-0.9025787265670923,-0.8605167298105985,-0.8720159853952348,0.0,0.0,0.0
1.429736890780493,1.4071873990448434,1.423338424336313,1.4476425905501678,0.0,0.0,0.0
-0.6699432411860065,-0.7115047161268876,-0.680424935929918,-0.6712864057671425,0.0,0.0,0.0
-0.8109116560654563,-0.842141106071476,-0.7924208819644906,-0.8188868109598969,0.0,0.0,0.0
-0.5777963040698983,-0.4048895640147246,-0.5379265733454752,-0.35286408052094126,0.0,0.0,0.0
1.9840749272581413,2.11795840854636,2.074729751981453,2.1956338930772725,0.0,0.0,0.0
1.4911415762929783,1.418786916256482,1.2850678879900366,1.2246718539752215,0.0,0.0,0.0
1.0773314024834455,1.0086983269797007,1.088622760191138,1.0536341514391532,0.0,0.0,0.0
1.9117994863568035,1.9789856556087675,2.0299188325043738,2.0745436107736404,0.0,0.0,0.0
-0.054199482602433784,0.03700643646352946,-0.00039109518307026066,0.05913107341560407,0.0,0.0,0.0
